word,label,y
수습하다,positive,1
수요가 늘어나다,positive,1
수익,positive,1
수익을,positive,1
수준을 뛰어넘어,positive,1
수준이 높고,positive,1
수행의 공덕을,positive,1
수혜,positive,1
수혜자,positive,1
숙련된,positive,1
순결무구하다,positive,1
순결한 사랑,positive,1
순박하게,positive,1
순서상으로 앞선,positive,1
순수하게,positive,1
순수하게 되게,positive,1
순수하게 되다,positive,1
순수하게 됨,positive,1
순수하고,positive,1
순수하다,positive,1
순수한,positive,1
순수한 애정이나,positive,1
순수화,positive,1
순수화하다,positive,1
순순하다,positive,1
순순히,positive,1
순정파,positive,1
순정하다,positive,1
순종하는,positive,1
순진하게,positive,1
순탄하게,positive,1
순탄하고,positive,1
순탄하고 원활하여,positive,1
순편하다,positive,1
순편히,positive,1
순하게,positive,1
순하게 되다,positive,1
순하다,positive,1
순한,positive,1
순한 모양,positive,1
숨김없이,positive,1
숨김없이 말하다,positive,1
숨김이 없이,positive,1
쉬면서,positive,1
쉬워지다,positive,1
쉴드,positive,1
쉽게,positive,1
쉽게 다루거나,positive,1
쉽게 다스리거나,positive,1
쉽게 풀이하다,positive,1
스스럼없이,positive,1
스스럼이 없다,positive,1
스스로 굳게,positive,1
스스로 나서다,positive,1
스스로 새로워지다,positive,1
스스로 처리하다,positive,1
스스로에게 긍지를,positive,1
슬쩍 웃다,positive,1
시선이 혹하여,positive,1
시원스럽게 빨리,positive,1
시원스럽고 말쑥하다,positive,1
시원하다,positive,1
시원하여,positive,1
시원하여 유쾌한,positive,1
시원한,positive,1
시원한 느낌이,positive,1
식견,positive,1
식견과 안목,positive,1
식견이 높고,positive,1
신기하다,positive,1
신령스러운,positive,1
신령스러운 기운이,positive,1
신령하다,positive,1
신령하여,positive,1
신뢰,positive,1
신뢰하다,positive,1
신뢰할 수 있는,positive,1
신뢰할 수 있음,positive,1
신묘하게,positive,1
신박하다,positive,1
신선하다,positive,1
신성한,positive,1
신중,positive,1
신중하다,positive,1
신중한,positive,1
신중한 언행이나,positive,1
신중히,positive,1
신컨,positive,1
신통하다,positive,1
실력을 기름,positive,1
실속,positive,1
실속이,positive,1
실용적,positive,1
실제로 이루다,positive,1
실제로 이루어지다,positive,1
실천적인,positive,1
심오한,positive,1
싱긋대다,positive,1
ㅆ,positive,1
싹싹한,positive,1
싹싹한 데가,positive,1
썸,positive,1
쓰기 좋게,positive,1
쓸 만하게,positive,1
쓸모 있게,positive,1
쓸모 있는,positive,1
씩씩하게,positive,1
씩씩하고,positive,1
씩씩하다,positive,1
씻어서 깨끗하게,positive,1
ㅇㅅㅇ,positive,1
ㅇㅈ,positive,1
ㅇㅋ,positive,1
ㅇㅎ,positive,1
아기자기하거나,positive,1
아기자기하거나 간드러진,positive,1
아기자기하게,positive,1
아기자기하게 즐겁고,positive,1
아끼고,positive,1
아끼다,positive,1
아끼어,positive,1
아끼어 친밀하게,positive,1
아낌없이,positive,1
아내를 아끼고,positive,1
아늑한,positive,1
아늑한 곳을,positive,1
아는 것이 깊고,positive,1
아는 벗,positive,1
아는 힘,positive,1
아니하고 들어맞다,positive,1
아담하고,positive,1
아담하고 깨끗한,positive,1
아담하고 말끔하게,positive,1
아담하고 말끔하다,positive,1
아담하고 말끔한,positive,1
아량을 베푸는,positive,1
아름다움을 요구한다,positive,1
아삭아삭한,positive,1
아삭아삭한 모양,positive,1
아삭하다,positive,1
아쉬움 없이,positive,1
아주 가깝게,positive,1
아주 가깝다,positive,1
아주 고요해짐,positive,1
아주 공평하여,positive,1
아주 늘씬한,positive,1
아주 매끄럽다,positive,1
아주 밝고,positive,1
아주 부드럽고,positive,1
아주 쉽다,positive,1
아주 예사롭게,positive,1
안구 정화,positive,1
안도,positive,1
안도감,positive,1
안도하다,positive,1
안락,positive,1
안락하게,positive,1
안락하게 지내는,positive,1
안락하게 지내도록,positive,1
안락하다,positive,1
안목,positive,1
안심,positive,1
안심감,positive,1
안심이,positive,1
안심이 되는,positive,1
안심하다,positive,1
안전하다,positive,1
안전함,positive,1
안정,positive,1
안정되게,positive,1
안정되게 하다,positive,1
안정을 찾은,positive,1
안정한,positive,1
안정한 곳이라는,positive,1
안존하다,positive,1
안처하다,positive,1
않고 올바르다,positive,1
알기 쉽게,positive,1
알맞게,positive,1
알맞게 내리는,positive,1
알맞게 노르스름하게,positive,1
알맞게 노르스름하다,positive,1
알맞게 높다,positive,1
알맞게 높아,positive,1
알맞게 되다,positive,1
알맞게 두껍게,positive,1
알맞게 따뜻하다,positive,1
알맞게 뜨뜻하다,positive,1
알맞게 서늘하게,positive,1
알맞게 작으면서도,positive,1
알맞다,positive,1
알아서 깨달음,positive,1
알아서 스스로,positive,1
압도하다,positive,1
앞선 상태에,positive,1
앞으로 나아가게,positive,1
앞으로 좋게,positive,1
앞질러,positive,1
앞질러 나서는,positive,1
애교가 있어서,positive,1
애정,positive,1
애정이나,positive,1
애정이나 감정을,positive,1
애착,positive,1
애착하다,positive,1
애처가,positive,1
애타심,positive,1
애타적,positive,1
애틋하게,positive,1
애틋하게 생각하고,positive,1
야들야들하게,positive,1
야들야들하게 보드랍고,positive,1
야들야들한,positive,1
야들야들한 느낌이,positive,1
야무진,positive,1
야무진 느낌을,positive,1
야물다,positive,1
약삭빠르다,positive,1
약속을 지키다,positive,1
약속이 성립하다,positive,1
얌전하고,positive,1
양득,positive,1
어긋나지 아니하게,positive,1
어긋나지 아니하고,positive,1
어긋나지 않고,positive,1
어긋남이 없는,positive,1
어긋남이 없다,positive,1
어긋남이 없이,positive,1
어려움 없이,positive,1
어려움을 극복하다,positive,1
어렵지 않게,positive,1
어른 같은,positive,1
어지간하게,positive,1
어지럽지 아니하다,positive,1
어질다,positive,1
어필하다,positive,1
억세지 아니하고,positive,1
언행이 옹골차고,positive,1
언행이 의젓하고,positive,1
얻는 은혜나,positive,1
얻어 내다,positive,1
얻어 냄,positive,1
얽매이지 아니하고,positive,1
엄하다,positive,1
업적,positive,1
업적을,positive,1
업적이나,positive,1
엘리트,positive,1
엘리트한,positive,1
여기고 아끼다,positive,1
여기고 아낌,positive,1
여유,positive,1
여유 잇고,positive,1
여유 있는,positive,1
여유가 생기다,positive,1
여유가 있게,positive,1
여유가 있다,positive,1
여유로운,positive,1
여유로운 모양,positive,1
여유롭다,positive,1
여유를,positive,1
여유를 두고,positive,1
역전하다,positive,1
역투하다,positive,1
연애,positive,1
연애를,positive,1
연애를 하거나,positive,1
연하게,positive,1
연하고,positive,1
연하고 보드라운,positive,1
연하고 보드랍다,positive,1
연하고 부드러운,positive,1
열공,positive,1
열매를 맺다,positive,1
열성이,positive,1
열성이 생겨,positive,1
열심히,positive,1
열심히 하는,positive,1
열정,positive,1
열중하는,positive,1
열중하는 마음,positive,1
열중하다,positive,1
염모,positive,1
염모하다,positive,1
영감을 얻다,positive,1
영리하다,positive,1
영양가 높은,positive,1
영양가가 높은,positive,1
영양분이 풍부한,positive,1
영양을 보충하다,positive,1
영예,positive,1
영예로운,positive,1
예방,positive,1
예방하다,positive,1
예술적,positive,1
예술적인,positive,1
예술적인 아름다움이나,positive,1
예스러운,positive,1
예스러운 표현으로,positive,1
예의,positive,1
예의를,positive,1
예의를 갖추기,positive,1
예의를 갖추어,positive,1
예의를 차리다,positive,1
예의와,positive,1
예의와 도리,positive,1
예절을 지키는,positive,1
옥처럼 아름다운,positive,1
온 정성을,positive,1
온 힘을,positive,1
온도가 알맞게,positive,1
온순하게,positive,1
온순하다,positive,1
온순한,positive,1
온순한 마음,positive,1
온순한 마음으로,positive,1
온순한 태도로,positive,1
온전하게,positive,1
온전하다,positive,1
온전한,positive,1
온전한 상태로,positive,1
온하다,positive,1
온환하게,positive,1
올바르게 이어받은,positive,1
올바른 격식이나,positive,1
올바른 길,positive,1
올바른 이치에,positive,1
올ㅋ,positive,1
옳고 정당하게,positive,1
옳다,positive,1
옳은,positive,1
옳은 일,positive,1
옹골차고,positive,1
옹골차고 야무지다,positive,1
옹골차다,positive,1
완벽한,positive,1
완성,positive,1
완성 단계에,positive,1
완성된,positive,1
완성품으로,positive,1
완성하다,positive,1
완전하게,positive,1
완전하게 하다,positive,1
완전하고,positive,1
완전하고 원만하게,positive,1
완전하다,positive,1
왕성하게,positive,1
왕성하게 일어서다,positive,1
왕성하게 젊다,positive,1
왕성하다,positive,1
왕성해지는,positive,1
왕성해지는 기운,positive,1
요긴한,positive,1
요란하지 않고,positive,1
요령이,positive,1
요령이 있다,positive,1
요염하다,positive,1
요염함,positive,1
욕구가 충족되어,positive,1
욕구가 충족되었을,positive,1
용감,positive,1
용감한,positive,1
용감함,positive,1
용기,positive,1
용기가,positive,1
용기를,positive,1
용기를 가진,positive,1
용기를 주다,positive,1
용기와,positive,1
용기와 기상이,positive,1
용납함,positive,1
용서되다,positive,1
용서하다,positive,1
용서함,positive,1
용이하다,positive,1
용이한,positive,1
용이함,positive,1
용자,positive,1
용하다,positive,1
용한,positive,1
우대를 받다,positive,1
우렁우렁,positive,1
우렁우렁 힘차다,positive,1
우렁차고,positive,1
우렁차다,positive,1
우아한,positive,1
우쭐,positive,1
우쭐거리는,positive,1
우쭐거리는 모양,positive,1
우쭐거리다,positive,1
우쭐거리다 또는,positive,1
우쭐대다,positive,1
우쭐우쭐하여지는 기운,positive,1
우쭐하는,positive,1
우쭐하는 모양,positive,1
우쭐하다,positive,1
우쭐하다 또는,positive,1
우쭐해하다,positive,1
우쭐해하다 또는,positive,1
우호적,positive,1
운,positive,1
운이 좋은,positive,1
웃기는,positive,1
웃어른을 존경하는,positive,1
웃음바다,positive,1
웅장하고,positive,1
웅장하고 시원스럽게,positive,1
웅장한,positive,1
웅장한 맛이,positive,1
원고를 겸손하게,positive,1
원기 왕성하게,positive,1
원기 왕성한,positive,1
원동력,positive,1
원만하거나,positive,1
원만하거나 선하다,positive,1
원만하게,positive,1
원만하고,positive,1
원만하고 즐겁게,positive,1
원만하다,positive,1
원만한,positive,1
원만한 모양,positive,1
원망,positive,1
원통,positive,1
원통하다,positive,1
웬만하여,positive,1
위꼴사,positive,1
위대한 것,positive,1
위엄 있는,positive,1
위엄있는,positive,1
위하는,positive,1
위하는 마음을,positive,1
위하는 마음이,positive,1
위한 의기가,positive,1
유달리 특별하다,positive,1
유달리 특별한,positive,1
유리하다,positive,1
유리하도록,positive,1
유명한,positive,1
유명한 사람,positive,1
유명해지다,positive,1
유요함을,positive,1
유창하다,positive,1
유쾌한 느낌,positive,1
윤기,positive,1
윤기가,positive,1
윤기가 나거나,positive,1
윤기가 나고,positive,1
윤기가 돌고,positive,1
윤기가 번드르르,positive,1
윤기가 있고,positive,1
윤기가 흐르고,positive,1
윤리적인,positive,1
윤이 나고,positive,1
윤이 나는,positive,1
윤이 날,positive,1
윤택하게,positive,1
융통성,positive,1
융통성 있게,positive,1
융통하거나,positive,1
융통하거나 해결할,positive,1
은혜로운,positive,1
은혜를 베풀어,positive,1
음미하고 즐김,positive,1
의기가,positive,1
의기가 있다,positive,1
의기양양,positive,1
의기양양하게,positive,1
의기양양하다,positive,1
의기양양하여,positive,1
의기양양하여 자꾸,positive,1
의욕,positive,1
의욕이나,positive,1
의욕이나 정열,positive,1
의젓하거나,positive,1
의젓하거나 여유가,positive,1
의젓하고,positive,1
의젓하고 고상한,positive,1
의젓하고 신중하다,positive,1
의젓하고 신중한,positive,1
의젓하고 점잖게,positive,1
의젓하고 점잖다,positive,1
의젓한,positive,1
의젓한 모양,positive,1
의젓한 태도로,positive,1
의좋게,positive,1
의좋게 지내는,positive,1
의지를 가다듬고,positive,1
의지하다,positive,1
이겨 내다,positive,1
이겨 냄,positive,1
이기거나,positive,1
이기다,positive,1
이끌리는,positive,1
이끌리는 마음,positive,1
이루거나,positive,1
이루다,positive,1
이루어,positive,1
이루어 만족한,positive,1
이루어지다,positive,1
이루어지도록,positive,1
이루어지도록 하다,positive,1
이룩하다,positive,1
이룩함,positive,1
이룬 화음,positive,1
이룸,positive,1
이름을 떨침,positive,1
이바지하다,positive,1
이벤트,positive,1
이상의 수준이다,positive,1
이상의 수준이어서,positive,1
이상함이 없다,positive,1
이용하기 쉬움,positive,1
이용하기 쉽다,positive,1
이용하기 좋은,positive,1
이해하거나,positive,1
이해하거나 배우는,positive,1
이해하고,positive,1
이해하고 돕는,positive,1
이해하고 돕다,positive,1
이해하는,positive,1
이해하는 마음,positive,1
익숙하고,positive,1
익숙하도록,positive,1
익숙하도록 되풀이하여,positive,1
익숙한,positive,1
익숙한 솜씨,positive,1
익숙해짐,positive,1
익히게,positive,1
익히게 하다,positive,1
인간애를,positive,1
인간에게 좋은,positive,1
인격을 길러,positive,1
인기,positive,1
인기를 얻게,positive,1
인덕으로,positive,1
인상적이다,positive,1
인심을 달래어,positive,1
인연이,positive,1
인연이 맺어지다,positive,1
인재를,positive,1
인정,positive,1
인정 받다,positive,1
인정받다,positive,1
인정을 받다,positive,1
인정이 많고,positive,1
인정이 많다,positive,1
인정있는,positive,1
인정하는 부분,positive,1
인정하다,positive,1
인정하여,positive,1
인정하여 내세우다,positive,1
일깨워,positive,1
일깨워 주는,positive,1
일을 긍정할,positive,1
일이 밝혀지거나,positive,1
잇따라 우쭐거리다,positive,1
자격을 얻다,positive,1
자긍,positive,1
자긍심,positive,1
자꾸 뽐내다,positive,1
자꾸 설레다,positive,1
자꾸 우쭐거리다,positive,1
자꾸 웃는,positive,1
자꾸 웃다,positive,1
자랑스런,positive,1
자랑자랑하다,positive,1
자랑하다,positive,1
자부하다,positive,1
자비,positive,1
자비로써,positive,1
자비로운,positive,1
자비로운 교훈,positive,1
자비로움을,positive,1
자비로움을 나타낸,positive,1
자비를,positive,1
자비를 베풀어,positive,1
자비심으로,positive,1
자비심이,positive,1
자비심이 많아,positive,1
자비의,positive,1
자비의 마음으로,positive,1
자세하고 정확하게,positive,1
자세히,positive,1
자세히 살피다,positive,1
자세히 살핌,positive,1
자신 있게,positive,1
자신감,positive,1
자신의 재능을,positive,1
자신하다,positive,1
자연 그대로,positive,1
자연스럽게,positive,1
자연스럽게 보이다,positive,1
자연스럽다,positive,1
자연의 아름다운,positive,1
자유로운,positive,1
자유로운 상태가,positive,1
자유롭게,positive,1
자유롭게 함,positive,1
자주 사용되다,positive,1
자주 하다,positive,1
자지러지게,positive,1
자질,positive,1
자질을 겸손하게,positive,1
작품이 사랑받고,positive,1
잘,positive,1
잘 싸우다,positive,1
잘 싸움,positive,1
잘못된 것이 없이,positive,1
잘못을 고쳐,positive,1
잘못을 뉘우치고,positive,1
잘못을 용서함,positive,1
잘못을 인정하고,positive,1
잘빠진,positive,1
잘생긴,positive,1
잡념을 없애고,positive,1
장애물을 헤치다,positive,1
장엄한 상,positive,1
장점을 인정하거나,positive,1
장점을 취하여,positive,1
장학금,positive,1
재능,positive,1
재능을,positive,1
재능을 가진,positive,1
재능을 겸손하게,positive,1
재능을 알고,positive,1
재능이라는,positive,1
재능이라는 뜻으로,positive,1
재물이 넉넉하거나,positive,1
재미가,positive,1
재미를 붙여,positive,1
재산이 넉넉하다,positive,1
재주,positive,1
재주가 있고,positive,1
재주를,positive,1
재주를 가진,positive,1
재주와 지혜가,positive,1
재치,positive,1
재치 있고,positive,1
재치가 있고,positive,1
재치있다,positive,1
재해를 소멸시키다,positive,1
저렴하다,positive,1
적극,positive,1
적극 찾아서,positive,1
적극적으로,positive,1
적극적으로 다가가,positive,1
적극적인,positive,1
적극적인 마음,positive,1
적당하게,positive,1
적당하게 맞추어,positive,1
적당하다,positive,1
적당한,positive,1
적당히 좋아하는,positive,1
적절하게,positive,1
적절하게 이어져,positive,1
적절하게 처리하는,positive,1
적절한 예,positive,1
적합하다,positive,1
적합하도록,positive,1
적합하도록 만들어지다,positive,1
적확한,positive,1
적확한 견해,positive,1
전문가,positive,1
전문적 지식,positive,1
전성,positive,1
절개가 굳은,positive,1
젊고,positive,1
젊고 건강하여,positive,1
젊다,positive,1
접대하다,positive,1
접대함,positive,1
정,positive,1
정결히,positive,1
정교하고,positive,1
정교한,positive,1
정답게 이르거나,positive,1
정당하게,positive,1
정당한,positive,1
정당한 길,positive,1
정당한 도리,positive,1
정도가 높다,positive,1
정돈되어,positive,1
정돈되어 말끔하게,positive,1
정돈되어 말끔하다,positive,1
정돈되어 시원스럽게,positive,1
정돈하다,positive,1
정밀하고,positive,1
정밀하고 미세함,positive,1
정밀한,positive,1
정분이,positive,1
정분이 나서,positive,1
정분이 두텁게,positive,1
정분이 두텁다,positive,1
정상,positive,1
정성껏,positive,1
정성스럽다,positive,1
정성스레,positive,1
정성스레 대하거나,positive,1
정성을,positive,1
정성을 겸손하게,positive,1
정성을 기울이다,positive,1
정성을 나타내다,positive,1
정성을 다하여,positive,1
정성을 다함,positive,1
정성을 들인,positive,1
정성이,positive,1
정성이 미치는,positive,1
정성이나,positive,1
정성이나 노력,positive,1
정성이나 성의가,positive,1
정신이 멀쩡하다,positive,1
정신적으로 보탬이,positive,1
정신적으로 편안하고,positive,1
정연하게,positive,1
정열,positive,1
정을 통하다,positive,1
정의롭다,positive,1
정의를,positive,1
정의를 위한,positive,1
정이 깊게,positive,1
정이 넘칠,positive,1
정이 들어,positive,1
정이 많게,positive,1
정이 맺어지다,positive,1
정이 맺어짐,positive,1
정중하게,positive,1
정중한,positive,1
정중한 부탁이나,positive,1
정중히,positive,1
정치를 잘하다,positive,1
정하다,positive,1
정확하게,positive,1
정확하고,positive,1
정확한,positive,1
제대로,positive,1
제대로 이루어지다,positive,1
제때에,positive,1
제때에 내리는,positive,1
조건에 맞아,positive,1
조건에 어울리게,positive,1
조건을 개선하고,positive,1
조금 깨끗하고,positive,1
조금 설레는,positive,1
조금 시원스럽게,positive,1
조금 푸근하게,positive,1
조금 훤하게,positive,1
조리 있게,positive,1
조리가 있고,positive,1
조심스러움,positive,1
조심스럽게,positive,1
조용하며 찬찬하다,positive,1
조용하며 찬찬한,positive,1
조용한 느낌이,positive,1
조직이나 기구 따위가 무너지거나 흔들리지 아니하는 상태로,positive,1
존경,positive,1
존경하다,positive,1
존중,positive,1
존중하다,positive,1
좀 보드랍고,positive,1
좀 부드럽고,positive,1
좋은가봉가,positive,1
죄가 없음을,positive,1
죄를 고백하고,positive,1
죄인임을 반성하고,positive,1
중대한,positive,1
중대한 태도로,positive,1
중생을 구제하기,positive,1
중요하게,positive,1
중요하고,positive,1
중요하다,positive,1
중요한,positive,1
중요한 물건이나,positive,1
증상을 치료하는,positive,1
지극한 효자나,positive,1
지극할 정도로,positive,1
지나치게 똑똑하다,positive,1
지식과 경험을,positive,1
지식이 많고,positive,1
지위가 높고,positive,1
지저분함이 없이,positive,1
지적이고,positive,1
지지 아니하고,positive,1
지켜야 할 도리,positive,1
지혜가 계발되고,positive,1
지혜로우며,positive,1
지혜로우며 점잖은,positive,1
지혜로운,positive,1
진리,positive,1
진리를,positive,1
진리를 깨닫고자,positive,1
진리를 깨닫는,positive,1
진리를 깨달은,positive,1
진리를 밝힘,positive,1
진리를 증득,positive,1
진리와,positive,1
진실,positive,1
진실된,positive,1
진실을,positive,1
진실하고,positive,1
진실하고 올바른,positive,1
진실하여,positive,1
진실한,positive,1
진실한 가르침,positive,1
진실한 도리,positive,1
진실한 마음으로,positive,1
진실한 의의,positive,1
진정되어,positive,1
진정하다,positive,1
진취적,positive,1
진취적인,positive,1
집착을 버린,positive,1
짜릿하다,positive,1
짝남,positive,1
ㅊㅋ,positive,1
차도남,positive,1
차도녀,positive,1
차별 없이,positive,1
착실한 맛,positive,1
착착 달라붙을,positive,1
착하고 평등한,positive,1
찬사,positive,1
찬찬하고,positive,1
찬찬하다,positive,1
찬찬하며,positive,1
찬찬하며 실하게,positive,1
찬찬한,positive,1
찬찬한 모양,positive,1
참고 견디다,positive,1
참신하다,positive,1
참으로,positive,1
참으로 진짜,positive,1
참회의 공덕으로,positive,1
창의적,positive,1
창의적인,positive,1
창조적인,positive,1
책임감,positive,1
책임감있는,positive,1
책임지고,positive,1
처리하는 재주,positive,1
천사,positive,1
천진하게,positive,1
천진하게 웃는,positive,1
철저하고,positive,1
철저하고 바르다,positive,1
철저하다,positive,1
청정하며,positive,1
초월,positive,1
초월한,positive,1
최상,positive,1
최저가,positive,1
최적의,positive,1
최적화,positive,1
최적화하다,positive,1
추진하다,positive,1
추천하다,positive,1
축복받다,positive,1
축하하다,positive,1
춤을 추다,positive,1
춥지 아니하고,positive,1
충분하게,positive,1
충분하고,positive,1
충분하고 넉넉하게,positive,1
충분하다,positive,1
충분한 만족,positive,1
충분한 만족과,positive,1
충분해서,positive,1
충분히,positive,1
충분히 마련되다,positive,1
충분히 만족스럽다,positive,1
충분히 익히다,positive,1
충성,positive,1
충성을,positive,1
충성을 겸손하게,positive,1
충성이라는,positive,1
충성이라는 뜻으로,positive,1
충성하다,positive,1
취존,positive,1
취향을 저격하다,positive,1
측은,positive,1
치료하는,positive,1
치료하다,positive,1
치우침이 없음,positive,1
치우침이 없이,positive,1
치우침지 아니하다,positive,1
친밀하다,positive,1
친밀한 관계를,positive,1
친숙해지다,positive,1
칭미하다,positive,1
칭찬하는,positive,1
칭찬하는 말,positive,1
칭찬하여 말함,positive,1
칭찬해,positive,1
칭찬해 줄,positive,1
ㅋㄷ,positive,1
캐리,positive,1
캣맘,positive,1
케미,positive,1
쾌감,positive,1
쾌조,positive,1
쾌활하게,positive,1
쾌활하게 웃다,positive,1
크고 웅장한,positive,1
크고 튼튼하여,positive,1
크고 힘차게,positive,1
크고 힘차다,positive,1
클라스,positive,1
키가 커서,positive,1
타당하다,positive,1
타당한,positive,1
타륵,positive,1
타협점을 찾아,positive,1
탁 트여,positive,1
탁 트이고,positive,1
탁 트이다,positive,1
탁월한,positive,1
탄력 있게,positive,1
탄력 있고,positive,1
탄력이,positive,1
탄력이 있게,positive,1
탄력이 있는,positive,1
탄력이 있다,positive,1
탄력이 있으며,positive,1
탄탄하다,positive,1
탈 없이,positive,1
탈이 없이,positive,1
탕평,positive,1
탕평하다,positive,1
태도가 떳떳하다,positive,1
태도가 부드럽고,positive,1
태도가 상냥하고,positive,1
태도가 의젓하고,positive,1
태도를 본받아,positive,1
태평하게,positive,1
태평하게 사는,positive,1
태평한,positive,1
태평한 세상,positive,1
통과되다,positive,1
통달하고,positive,1
통달하는,positive,1
통달하는 일,positive,1
통달하여,positive,1
통달한,positive,1
통쾌감,positive,1
통하다,positive,1
트렌디하다,positive,1
트인 맛이,positive,1
특별하다,positive,1
특별한,positive,1
특별한 마음가짐이나,positive,1
특별한 사랑과,positive,1
특별히 뛰어나다,positive,1
특이하다,positive,1
특출하게,positive,1
특출하게 뛰어나다,positive,1
튼튼하게,positive,1
튼튼하게 지탱하다,positive,1
튼튼하게 하다,positive,1
튼튼하다,positive,1
튼튼하여,positive,1
튼튼히,positive,1
틀림이 없이,positive,1
티 없이,positive,1
티가 없다,positive,1
판단이 정확하고,positive,1
판단하여 수긍하다,positive,1
팔팔하다,positive,1
퍼져서 흥하다,positive,1
퍽 옹골차고,positive,1
편리하게,positive,1
편리하게 이용할,positive,1
편안한 세월,positive,1
평등하다,positive,1
평등하다는,positive,1
평등한,positive,1
평등한 천성,positive,1
평등함을,positive,1
평화를,positive,1
평화를 주장하는,positive,1
포괄적인 경험,positive,1
포근하게,positive,1
포근하게 따뜻이,positive,1
포근하고,positive,1
